1069,Scratch_or_spot,92.0,111.0,214.0,165.0
1069,Scratch_or_spot,-41.0,221.0,183.0,264.0
1070,Dent,-61.0,76.0,-21.0,182.0
1071,Scratch_or_spot,54.0,155.0,121.0,191.0
1071,Scratch_or_spot,125.0,184.0,187.0,229.0
1071,Scratch_or_spot,193.0,228.0,249.0,259.0
1071,Scratch_or_spot,238.0,268.0,283.0,304.0
1072,Dent,550.0,206.0,591.0,245.0
1072,Dent,459.0,218.0,534.0,260.0
1073,Scratch_or_spot,473.0,369.0,504.0,386.0
1073,Scratch_or_spot,556.0,299.0,628.0,349.0
1073,Scratch_or_spot,948.0,351.0,973.0,378.0
1073,Dent,782.0,675.0,1044.0,785.0
1074,Dent,480.0,439.0,530.0,517.0
1075,Dent,82.0,185.0,263.0,347.0
1076,Dent,-4.0,15.0,230.0,124.0
1077,Dent,178.0,166.0,362.0,339.0
1078,Dent,278.0,391.0,303.0,420.0
1078,Dent,187.0,515.0,276.0,563.0
1079,Scratch_or_spot,403.0,458.0,436.0,495.0
1080,Dent,236.0,115.0,365.0,190.0
1080,Dent,199.0,139.0,231.0,198.0
1081,Scratch_or_spot,505.0,218.0,538.0,250.0
1081,Scratch_or_spot,544.0,224.0,562.0,270.0
1081,Scratch_or_spot,552.0,295.0,582.0,353.0
1082,Scratch_or_spot,590.0,178.0,634.0,213.0
1083,Scratch_or_spot,851.0,195.0,941.0,233.0
1083,Scratch_or_spot,516.0,68.0,623.0,113.0
1084,Scratch_or_spot,730.0,243.0,851.0,383.0
1085,Scratch_or_spot,508.0,183.0,599.0,267.0
1086,Scratch_or_spot,508.0,748.0,678.0,844.0
1086,Scratch_or_spot,541.0,863.0,874.0,975.0
1086,Scratch_or_spot,48.0,679.0,395.0,860.0
1087,Scratch_or_spot,383.0,836.0,458.0,888.0
1088,Scratch_or_spot,1122.0,714.0,1309.0,870.0
1089,Dent,487.0,215.0,693.0,343.0
1090,Dent,218.0,67.0,249.0,100.0
1090,Dent,249.0,84.0,272.0,112.0
1090,Dent,277.0,99.0,335.0,154.0
1091,Dent,-50.0,379.0,32.0,419.0
1092,Dent,322.0,502.0,641.0,709.0
1093,Dent,348.0,171.0,440.0,256.0
1093,Dent,313.0,293.0,410.0,445.0
1094,Scratch_or_spot,475.0,607.0,505.0,659.0
1094,Scratch_or_spot,502.0,573.0,524.0,600.0
1095,Dent,-137.0,449.0,310.0,508.0
1096,Scratch_or_spot,623.0,250.0,628.0,271.0
1096,Scratch_or_spot,562.0,228.0,596.0,257.0
1096,Scratch_or_spot,598.0,306.0,618.0,327.0
1096,Scratch_or_spot,405.0,309.0,447.0,324.0
1096,Scratch_or_spot,453.0,289.0,493.0,311.0
1097,Scratch_or_spot,46.0,329.0,192.0,430.0
1098,Dent,332.0,214.0,383.0,277.0
1098,Dent,217.0,258.0,322.0,290.0
1098,Dent,426.0,209.0,632.0,237.0
1098,Dent,591.0,62.0,738.0,177.0
1099,Scratch_or_spot,688.0,202.0,756.0,263.0
1100,Scratch_or_spot,536.0,1079.0,834.0,1251.0
1101,Scratch_or_spot,798.0,668.0,1018.0,764.0
1102,Dent,1484.0,169.0,1570.0,271.0
1103,Dent,525.0,401.0,591.0,440.0
1104,Dent,491.0,256.0,681.0,319.0
1104,Dent,471.0,448.0,648.0,503.0
1105,Scratch_or_spot,-12.0,567.0,6.0,591.0
1106,Dent,-155.0,139.0,12.0,287.0
1107,Dent,162.0,462.0,325.0,525.0
1108,Scratch_or_spot,566.0,250.0,607.0,308.0
1109,Scratch_or_spot,481.0,189.0,556.0,243.0
1110,Scratch_or_spot,479.0,106.0,517.0,188.0
1110,Dent,269.0,366.0,366.0,427.0
1111,Scratch_or_spot,205.0,373.0,288.0,514.0
1112,Scratch_or_spot,532.0,153.0,576.0,258.0
1113,Scratch_or_spot,50.0,497.0,85.0,527.0
1114,Scratch_or_spot,358.0,218.0,388.0,307.0
1115,Scratch_or_spot,300.0,469.0,329.0,489.0
1115,Scratch_or_spot,345.0,473.0,360.0,498.0
1116,Dent,-59.0,172.0,-8.0,231.0
1116,Scratch_or_spot,98.0,374.0,166.0,390.0
1116,Scratch_or_spot,214.0,362.0,235.0,383.0
1116,Scratch_or_spot,-26.0,441.0,-2.0,458.0
1117,Dent,387.0,284.0,553.0,415.0
1118,Dent,27.0,227.0,108.0,300.0
1119,Scratch_or_spot,574.0,598.0,626.0,638.0
1119,Scratch_or_spot,527.0,637.0,567.0,680.0
1120,Dent,142.0,296.0,247.0,426.0
1121,Dent,370.0,-80.0,528.0,52.0
1121,Dent,542.0,-48.0,667.0,99.0
1122,Dent,936.0,272.0,1046.0,390.0
1122,Dent,1447.0,422.0,1609.0,517.0
1123,Dent,1242.0,892.0,1342.0,1092.0
1124,Scratch_or_spot,509.0,303.0,537.0,345.0
1125,Scratch_or_spot,441.0,49.0,588.0,216.0
1126,Scratch_or_spot,448.0,421.0,480.0,458.0
1126,Dent,460.0,460.0,516.0,508.0
1127,Dent,694.0,407.0,791.0,483.0
1128,Dent,-170.0,519.0,-48.0,609.0
1129,Dent,350.0,331.0,410.0,390.0
1130,Scratch_or_spot,273.0,182.0,369.0,391.0
1131,Dent,527.0,142.0,583.0,193.0
1132,Dent,197.0,200.0,342.0,310.0
1133,Dent,151.0,466.0,239.0,599.0
1134,Scratch_or_spot,6.0,374.0,40.0,417.0
1134,Scratch_or_spot,45.0,394.0,80.0,451.0
1135,Dent,520.0,337.0,604.0,446.0
1136,Dent,367.0,278.0,396.0,301.0
1136,Dent,358.0,305.0,388.0,319.0
1136,Dent,399.0,244.0,429.0,264.0
1137,Scratch_or_spot,601.0,304.0,647.0,340.0
1137,Scratch_or_spot,519.0,333.0,576.0,344.0
1137,Scratch_or_spot,562.0,293.0,596.0,307.0
1138,Scratch_or_spot,888.0,-94.0,958.0,-43.0
1139,Scratch_or_spot,294.0,320.0,317.0,347.0
1139,Scratch_or_spot,337.0,416.0,379.0,432.0
1140,Scratch_or_spot,283.0,521.0,296.0,550.0
1140,Dent,-19.0,500.0,54.0,552.0
1141,Scratch_or_spot,436.0,318.0,458.0,347.0
1142,Scratch_or_spot,304.0,396.0,338.0,427.0
1143,Scratch_or_spot,303.0,522.0,350.0,553.0
1144,Dent,302.0,167.0,377.0,224.0
1145,Scratch_or_spot,20.0,346.0,56.0,368.0
