2938,Scratch_or_spot,292.66704477954636,11.370604448609955,423.6405320634437,64.61979717456339
2938,Scratch_or_spot,341.9463707282261,119.8411822237003,573.0919254172554,162.2433171721447
2939,Dent,419.5786301393101,206.2605016874635,520.1384042650068,293.2577071474356
2940,Scratch_or_spot,421.8496835313938,279.4019608547172,501.6366761431057,313.0544915165861
2940,Scratch_or_spot,342.35230244125347,306.51094388788937,420.3360432058933,348.57660721522547
2940,Scratch_or_spot,269.69647526482686,347.6418146968402,336.70749668046767,376.6203827667829
2940,Scratch_or_spot,219.71273450018703,385.03351543225006,277.4997271118989,418.686046094119
2941,Dent,347.28229713605884,376.62615002161544,397.74153724054054,414.46161984354
2941,Dent,407.19283255282244,388.26783304374607,492.3797065114951,429.0137236212033
2942,Scratch_or_spot,657.8510568974887,190.16680156121706,698.6061467451908,204.08938113769128
2942,Scratch_or_spot,555.0827230366051,132.8385327169114,655.7741637651411,173.78729617712972
2942,Scratch_or_spot,193.44168741405437,175.42524671553846,233.93506540746375,197.53757898405635
2942,Dent,-111.10664011622777,440.7732339377532,214.01452948655117,530.8605135502336
2943,Dent,-58.79237576908895,293.5813475739448,42.229733327827034,352.5791812909755
2944,Dent,253.66392160706766,223.88666379710983,487.05450946494886,377.18123742548596
2945,Dent,369.2587172102519,135.13628674025765,607.6947564159718,244.04598124063403
2946,Dent,195.45176973167335,86.5100533619834,403.58020880235625,257.81918454888876
2947,Dent,271.99811292771926,207.73666860161381,300.65079442226823,236.5057130400268
2947,Dent,280.98661452356407,330.7491344762072,376.03243216971407,378.3668632018562
2948,Scratch_or_spot,518.3977469405592,282.8498134632992,574.8062754614573,311.50362285204017
2949,Dent,243.95625261235455,236.8295469504524,394.76207023179586,308.5896076942092
2949,Dent,384.93411425057576,259.79276638845454,434.0880241112029,316.24401417354323
2950,Scratch_or_spot,442.2772423392055,278.7596167154257,487.68294212344665,308.25705072015364
2950,Scratch_or_spot,420.6033110487507,284.2903855913122,456.4365044885973,326.6929469731086
